tower_id,subscription_id,rsrp_dbm,ts
T0136,S01721,-97,2025-03-18T21:34:00Z
T0342,S01148,-75,2025-03-26T04:50:00Z
T0179,S01553,-107,2025-03-19T03:15:00Z
T0113,S00065,-80,2025-03-17T08:53:00Z
T0273,S01047,-119,2025-03-21T16:01:00Z
T0386,S01364,-78,2025-03-04T11:44:00Z
T0245,S01340,-112,2025-03-10T21:42:00Z
T0267,S00252,-72,2025-03-22T16:28:00Z
T0278,S00405,-83,2025-03-13T23:42:00Z
T0240,S00996,-62,2025-03-26T07:57:00Z
T0249,S01313,-85,2025-03-17T21:39:00Z
T0044,S00576,-104,2025-03-01T14:37:00Z
T0260,S00733,-96,2025-03-26T14:23:00Z
T0351,S01749,-80,2025-03-20T08:28:00Z
T0476,S00904,-89,2025-03-01T03:42:00Z
T0064,S01381,-86,2025-03-21T04:07:00Z
T0077,S00293,-103,2025-03-20T01:48:00Z
T0478,S01606,-112,2025-03-24T08:04:00Z
T0327,S00475,-60,2025-03-07T12:15:00Z
T0436,S01920,-85,2025-03-03T04:51:00Z
T0032,S00631,-106,2025-03-18T21:51:00Z
T0191,S01507,-110,2025-03-21T02:09:00Z
T0028,S00338,-83,2025-03-12T15:35:00Z
T0371,S00343,-94,2025-03-10T09:20:00Z
T0253,S01847,-67,2025-03-03T11:37:00Z
T0171,S00199,-69,2025-03-12T14:56:00Z
T0111,S01827,-112,2025-03-17T02:19:00Z
T0339,S01231,-94,2025-03-23T22:41:00Z
T0445,S00926,-81,2025-03-01T17:41:00Z
T0427,S00843,-101,2025-03-03T14:50:00Z
T0269,S00053,-114,2025-03-11T19:24:00Z
T0464,S01806,-78,2025-03-01T17:11:00Z
T0173,S01728,-72,2025-03-21T06:00:00Z
T0023,S01612,-71,2025-03-13T22:14:00Z
T0085,S01079,-112,2025-03-24T07:09:00Z
T0002,S01490,-79,2025-03-11T18:52:00Z
T0209,S00254,-109,2025-03-03T22:06:00Z
T0447,S00387,-63,2025-03-03T05:22:00Z
T0098,S00984,-99,2025-03-04T12:51:00Z
T0078,S00419,-82,2025-03-15T21:08:00Z
T0211,S00096,-94,2025-03-04T09:33:00Z
T0095,S01696,-100,2025-03-18T18:35:00Z
T0157,S01850,-105,2025-03-21T17:35:00Z
T0360,S00412,-114,2025-03-21T10:01:00Z
T0132,S01514,-84,2025-03-21T23:04:00Z
T0295,S01880,-91,2025-03-22T23:49:00Z
T0417,S01451,-94,2025-03-25T08:59:00Z
T0068,S01969,-101,2025-03-20T09:52:00Z
T0358,S00113,-70,2025-03-11T06:37:00Z
T0019,S01797,-96,2025-03-11T20:10:00Z
T0331,S00712,-118,2025-03-23T03:13:00Z
T0431,S00268,-87,2025-03-18T16:41:00Z
T0243,S00373,-109,2025-03-22T05:56:00Z
T0210,S01408,-98,2025-03-04T05:34:00Z
T0185,S01524,-96,2025-03-15T16:50:00Z
T0457,S00427,-70,2025-03-23T03:40:00Z
T0081,S01336,-106,2025-03-06T01:15:00Z
T0129,S01263,-72,2025-03-25T18:01:00Z
T0463,S00213,-90,2025-03-28T09:18:00Z
T0192,S00283,-115,2025-03-02T22:42:00Z
T0253,S00216,-61,2025-03-04T06:03:00Z
T0083,S01003,-82,2025-03-04T13:32:00Z
T0218,S01173,-92,2025-03-16T02:14:00Z
T0378,S00619,-106,2025-03-28T19:54:00Z
T0385,S01648,-73,2025-03-26T04:28:00Z
T0140,S01172,-90,2025-03-01T05:33:00Z
T0113,S00040,-105,2025-03-12T13:50:00Z
T0209,S00220,-100,2025-03-22T16:48:00Z
T0055,S01190,-83,2025-03-15T12:50:00Z
T0060,S01418,-100,2025-03-16T03:17:00Z
T0154,S00365,-75,2025-03-22T06:08:00Z
T0402,S00384,-60,2025-03-21T12:48:00Z
T0429,S01752,-100,2025-03-18T05:19:00Z
T0208,S00103,-87,2025-03-12T15:10:00Z
T0356,S01520,-105,2025-03-18T17:49:00Z
T0024,S01731,-116,2025-03-09T19:26:00Z
T0254,S01157,-85,2025-03-27T23:21:00Z
T0307,S01634,-79,2025-03-27T15:04:00Z
T0353,S01830,-69,2025-03-05T16:25:00Z
T0235,S01574,-64,2025-03-27T07:31:00Z
T0422,S00353,-61,2025-03-20T22:26:00Z
T0187,S01030,-106,2025-03-23T03:24:00Z
T0380,S01524,-101,2025-03-07T05:15:00Z
T0458,S00350,-118,2025-03-06T13:20:00Z
T0280,S01213,-100,2025-03-07T00:33:00Z
T0132,S01131,-92,2025-03-27T01:16:00Z
T0482,S00538,-64,2025-03-09T01:42:00Z
T0398,S00395,-61,2025-03-23T22:23:00Z
T0426,S01801,-64,2025-03-21T01:36:00Z
T0177,S00893,-101,2025-03-09T04:07:00Z
T0020,S01092,-96,2025-03-09T02:12:00Z
T0280,S00267,-61,2025-03-22T18:00:00Z
T0336,S01524,-85,2025-03-23T09:12:00Z
T0340,S01289,-76,2025-03-06T16:55:00Z
T0375,S00984,-106,2025-03-10T15:41:00Z
T0338,S01724,-99,2025-03-10T06:39:00Z
T0456,S00077,-107,2025-03-03T18:34:00Z
T0329,S00645,-111,2025-03-01T08:11:00Z
T0397,S01494,-100,2025-03-03T14:32:00Z
T0208,S00602,-65,2025-03-19T09:37:00Z
T0499,S00137,-75,2025-03-18T07:34:00Z
T0448,S00961,-74,2025-03-12T20:29:00Z
T0193,S00703,-87,2025-03-02T09:53:00Z
T0451,S01707,-94,2025-03-26T03:23:00Z
T0316,S00729,-60,2025-03-17T11:23:00Z
T0355,S01967,-96,2025-03-13T14:55:00Z
T0428,S01091,-71,2025-03-19T01:49:00Z
T0429,S00587,-108,2025-03-05T21:27:00Z
T0029,S00515,-79,2025-03-08T00:50:00Z
T0443,S00011,-92,2025-03-15T17:46:00Z
T0478,S01202,-84,2025-03-06T02:15:00Z
T0291,S01780,-100,2025-03-08T07:31:00Z
T0313,S01557,-102,2025-03-27T23:38:00Z
T0110,S01440,-108,2025-03-25T10:25:00Z
T0027,S01104,-99,2025-03-23T18:09:00Z
T0038,S01564,-104,2025-03-12T11:25:00Z
T0248,S01159,-67,2025-03-17T13:44:00Z
T0059,S00638,-105,2025-03-22T08:17:00Z
T0134,S00031,-73,2025-03-04T13:16:00Z
T0417,S01016,-71,2025-03-15T13:51:00Z
T0128,S00037,-102,2025-03-26T20:49:00Z
T0493,S00169,-78,2025-03-15T10:50:00Z
T0491,S01081,-90,2025-03-23T16:38:00Z
T0086,S01233,-61,2025-03-01T11:05:00Z
T0195,S01856,-110,2025-03-08T08:19:00Z
T0150,S01905,-87,2025-03-10T09:44:00Z
T0308,S01350,-69,2025-03-28T20:56:00Z
T0039,S00254,-75,2025-03-22T13:53:00Z
T0265,S01436,-61,2025-03-02T10:30:00Z
T0097,S00553,-67,2025-03-25T10:09:00Z
T0443,S00314,-86,2025-03-27T13:42:00Z
T0191,S00037,-90,2025-03-22T10:06:00Z
T0273,S01482,-102,2025-03-25T16:10:00Z
T0199,S00013,-87,2025-03-24T01:19:00Z
T0090,S00675,-68,2025-03-22T10:31:00Z
T0496,S01341,-110,2025-03-16T18:17:00Z
T0422,S00759,-68,2025-03-21T06:11:00Z
T0496,S00298,-99,2025-03-07T09:08:00Z
T0094,S00122,-119,2025-03-15T16:37:00Z
T0447,S00944,-72,2025-03-07T22:11:00Z
T0175,S00194,-102,2025-03-25T17:38:00Z
T0196,S00274,-116,2025-03-23T08:31:00Z
T0070,S01273,-70,2025-03-04T13:42:00Z
T0304,S00893,-108,2025-03-17T18:02:00Z
T0383,S00234,-85,2025-03-06T12:13:00Z
T0465,S01166,-76,2025-03-22T10:11:00Z
T0061,S00901,-102,2025-03-23T04:46:00Z
T0063,S00961,-77,2025-03-05T02:05:00Z
T0373,S00189,-65,2025-03-21T11:40:00Z
T0013,S01618,-94,2025-03-05T17:17:00Z
T0329,S01292,-86,2025-03-01T05:47:00Z
T0122,S01506,-118,2025-03-20T15:25:00Z
T0135,S01239,-83,2025-03-08T00:27:00Z
T0103,S01068,-82,2025-03-26T07:09:00Z
T0410,S01893,-115,2025-03-11T19:48:00Z
T0190,S01635,-92,2025-03-19T03:36:00Z
T0414,S00172,-80,2025-03-19T12:41:00Z
T0357,S01868,-103,2025-03-03T16:07:00Z
T0299,S00535,-84,2025-03-11T20:57:00Z
T0486,S01405,-74,2025-03-14T12:32:00Z
T0455,S00323,-66,2025-03-01T16:26:00Z
T0407,S01915,-82,2025-03-08T23:39:00Z
T0155,S00635,-103,2025-03-04T12:00:00Z
T0337,S01379,-84,2025-03-23T03:34:00Z
T0310,S00077,-119,2025-03-12T06:55:00Z
T0080,S00460,-109,2025-03-14T15:33:00Z
T0134,S01604,-80,2025-03-02T07:21:00Z
T0411,S01461,-113,2025-03-04T20:57:00Z
T0129,S01324,-77,2025-03-10T16:36:00Z
T0436,S00047,-118,2025-03-27T08:32:00Z
T0027,S00061,-85,2025-03-14T07:24:00Z
T0385,S00036,-79,2025-03-26T19:08:00Z
T0321,S01385,-73,2025-03-25T20:37:00Z
T0173,S01563,-112,2025-03-16T23:35:00Z
T0096,S01688,-97,2025-03-06T08:55:00Z
T0181,S00134,-119,2025-03-18T00:56:00Z
T0306,S00581,-62,2025-03-03T23:05:00Z
T0391,S00682,-113,2025-03-03T22:39:00Z
T0465,S00490,-103,2025-03-06T19:47:00Z
T0081,S00897,-112,2025-03-11T15:38:00Z
T0375,S00914,-64,2025-03-27T04:02:00Z
T0346,S01189,-119,2025-03-25T20:44:00Z
T0464,S00996,-90,2025-03-11T15:06:00Z
T0018,S01891,-113,2025-03-15T03:50:00Z
T0095,S01790,-76,2025-03-17T01:09:00Z
T0241,S00955,-98,2025-03-10T23:41:00Z
T0326,S01902,-86,2025-03-24T06:32:00Z
T0173,S00917,-93,2025-03-26T20:54:00Z
T0344,S01035,-74,2025-03-07T23:20:00Z
T0134,S01769,-103,2025-03-01T13:26:00Z
T0459,S00220,-116,2025-03-20T11:42:00Z
T0128,S01780,-94,2025-03-01T20:16:00Z
T0410,S00501,-86,2025-03-17T20:35:00Z
T0019,S00670,-90,2025-03-27T19:36:00Z
T0138,S01598,-100,2025-03-03T21:06:00Z
T0381,S01354,-99,2025-03-12T21:47:00Z
T0249,S00812,-93,2025-03-07T04:45:00Z
T0186,S01728,-65,2025-03-02T17:42:00Z
T0248,S01781,-98,2025-03-05T04:11:00Z
T0388,S00330,-98,2025-03-09T09:10:00Z
T0060,S00823,-89,2025-03-27T23:46:00Z
T0492,S00969,-119,2025-03-23T22:41:00Z
T0223,S00030,-99,2025-03-09T12:21:00Z
T0185,S01133,-116,2025-03-19T20:12:00Z
T0262,S01121,-106,2025-03-19T17:44:00Z
T0163,S00499,-116,2025-03-09T04:11:00Z
T0112,S00892,-93,2025-03-15T03:36:00Z
T0150,S00253,-105,2025-03-04T23:30:00Z
T0033,S00308,-107,2025-03-18T02:13:00Z
T0488,S01046,-90,2025-03-23T15:22:00Z
T0038,S00376,-112,2025-03-23T16:46:00Z
T0050,S00060,-94,2025-03-24T11:06:00Z
T0389,S01856,-98,2025-03-16T05:47:00Z
T0136,S01751,-111,2025-03-02T07:51:00Z
T0086,S01864,-68,2025-03-17T12:16:00Z
T0448,S01338,-81,2025-03-11T12:44:00Z
T0058,S00450,-76,2025-03-24T07:09:00Z
T0017,S01350,-114,2025-03-13T07:50:00Z
T0332,S01682,-111,2025-03-03T21:06:00Z
T0141,S00356,-66,2025-03-17T02:09:00Z
T0265,S01206,-77,2025-03-14T02:54:00Z
T0012,S00950,-118,2025-03-04T13:36:00Z
T0455,S00945,-120,2025-03-13T11:36:00Z
T0431,S00810,-73,2025-03-17T06:40:00Z
T0424,S01607,-73,2025-03-27T09:07:00Z
T0399,S01015,-110,2025-03-21T15:03:00Z
T0289,S01488,-95,2025-03-15T00:36:00Z
T0257,S00605,-119,2025-03-06T20:34:00Z
T0019,S00177,-66,2025-03-11T12:11:00Z
T0173,S01089,-62,2025-03-14T20:58:00Z
T0260,S01238,-99,2025-03-28T03:55:00Z
T0081,S00557,-85,2025-03-26T06:43:00Z
T0453,S01281,-91,2025-03-14T03:00:00Z
T0261,S01324,-113,2025-03-01T04:24:00Z
T0323,S00321,-66,2025-03-25T19:17:00Z
T0120,S00052,-116,2025-03-10T18:12:00Z
T0223,S01128,-71,2025-03-10T03:02:00Z
T0351,S01010,-76,2025-03-27T19:38:00Z
T0315,S01868,-101,2025-03-25T15:04:00Z
T0256,S00108,-94,2025-03-10T07:28:00Z
T0231,S01164,-80,2025-03-20T18:09:00Z
T0449,S00059,-79,2025-03-28T09:27:00Z
T0280,S01345,-113,2025-03-21T01:08:00Z
T0118,S00200,-77,2025-03-11T00:45:00Z
T0141,S00846,-86,2025-03-25T09:06:00Z
T0354,S00480,-71,2025-03-18T02:49:00Z
T0373,S00031,-103,2025-03-26T17:36:00Z
T0333,S00520,-108,2025-03-01T12:54:00Z
T0208,S00865,-85,2025-03-08T13:16:00Z
T0451,S00782,-99,2025-03-18T15:11:00Z
T0314,S00045,-93,2025-03-10T09:10:00Z
T0083,S00300,-93,2025-03-01T05:25:00Z
T0431,S00783,-82,2025-03-06T05:52:00Z
T0110,S00955,-88,2025-03-27T12:59:00Z
T0182,S01680,-91,2025-03-14T12:33:00Z
T0489,S00607,-83,2025-03-14T05:12:00Z
T0363,S00295,-87,2025-03-13T04:41:00Z
T0197,S00935,-94,2025-03-10T01:27:00Z
T0296,S01868,-84,2025-03-12T14:44:00Z
T0070,S00448,-111,2025-03-26T07:07:00Z
T0360,S00647,-118,2025-03-24T14:15:00Z
T0208,S00027,-76,2025-03-24T19:10:00Z
T0399,S00963,-106,2025-03-06T05:19:00Z
T0003,S00123,-79,2025-03-24T20:26:00Z
T0362,S01469,-67,2025-03-27T12:02:00Z
T0427,S00794,-110,2025-03-16T17:54:00Z
T0061,S00435,-94,2025-03-27T20:25:00Z
T0483,S01990,-96,2025-03-13T05:56:00Z
T0100,S00464,-86,2025-03-23T18:03:00Z
T0388,S01616,-95,2025-03-02T00:12:00Z
T0358,S01398,-92,2025-03-04T05:23:00Z
T0069,S00388,-70,2025-03-24T23:40:00Z
T0122,S00233,-74,2025-03-07T22:44:00Z
T0367,S00750,-108,2025-03-09T08:59:00Z
T0366,S00200,-82,2025-03-11T15:28:00Z
T0088,S01229,-84,2025-03-11T19:48:00Z
T0410,S00002,-91,2025-03-03T00:01:00Z
T0259,S01417,-111,2025-03-07T15:40:00Z
T0118,S01834,-119,2025-03-18T08:52:00Z
T0290,S00550,-118,2025-03-05T07:22:00Z
T0081,S01521,-65,2025-03-24T10:22:00Z
T0163,S01381,-88,2025-03-02T23:43:00Z
T0314,S01985,-100,2025-03-12T10:16:00Z
T0413,S00769,-75,2025-03-22T19:05:00Z
T0239,S01986,-120,2025-03-11T09:21:00Z
T0428,S01802,-71,2025-03-21T13:14:00Z
T0376,S00806,-79,2025-03-17T08:03:00Z
T0294,S02000,-90,2025-03-21T21:14:00Z
T0395,S01177,-81,2025-03-23T03:39:00Z
T0198,S00243,-63,2025-03-01T13:45:00Z
T0142,S00613,-64,2025-03-10T22:07:00Z
T0175,S01652,-111,2025-03-19T20:33:00Z
T0372,S01512,-63,2025-03-20T01:34:00Z
T0466,S01837,-119,2025-03-27T14:53:00Z
T0296,S01294,-77,2025-03-13T22:47:00Z
T0003,S01262,-110,2025-03-06T03:00:00Z
T0049,S01995,-89,2025-03-11T05:54:00Z
T0013,S00290,-104,2025-03-21T08:02:00Z
T0466,S00970,-110,2025-03-28T21:47:00Z
T0437,S00281,-114,2025-03-06T20:40:00Z
T0338,S01021,-65,2025-03-26T20:17:00Z
T0311,S01319,-95,2025-03-18T05:21:00Z
T0360,S00679,-100,2025-03-18T14:47:00Z
T0354,S00635,-74,2025-03-14T04:16:00Z
T0442,S01663,-87,2025-03-26T04:16:00Z
T0104,S00388,-99,2025-03-11T14:35:00Z
T0354,S01511,-75,2025-03-11T13:30:00Z
T0100,S00664,-60,2025-03-08T10:06:00Z
T0319,S00258,-115,2025-03-23T14:33:00Z
T0081,S00769,-61,2025-03-15T09:46:00Z
T0067,S00415,-73,2025-03-17T13:02:00Z
T0072,S01219,-77,2025-03-23T15:50:00Z
T0356,S01190,-96,2025-03-25T08:56:00Z
T0344,S01754,-87,2025-03-11T17:16:00Z
T0105,S00224,-93,2025-03-20T04:39:00Z
T0199,S01244,-63,2025-03-09T02:17:00Z
T0002,S00773,-84,2025-03-24T09:28:00Z
T0206,S00514,-93,2025-03-05T21:51:00Z
T0445,S01085,-103,2025-03-23T09:19:00Z
T0303,S00119,-120,2025-03-13T22:47:00Z
T0108,S01522,-72,2025-03-25T08:23:00Z
T0097,S00196,-67,2025-03-20T07:01:00Z
T0338,S01094,-87,2025-03-27T15:46:00Z
T0286,S01161,-91,2025-03-07T16:51:00Z
T0314,S00562,-66,2025-03-14T22:02:00Z
T0069,S00182,-66,2025-03-19T14:05:00Z
T0396,S00140,-76,2025-03-04T06:05:00Z
T0226,S01041,-85,2025-03-17T04:13:00Z
T0131,S00310,-71,2025-03-28T20:37:00Z
T0286,S01445,-66,2025-03-02T08:56:00Z
T0240,S00369,-72,2025-03-22T08:15:00Z
T0309,S01772,-117,2025-03-12T04:38:00Z
T0338,S01206,-82,2025-03-05T04:47:00Z
T0007,S01744,-112,2025-03-02T16:17:00Z
T0208,S00283,-68,2025-03-01T23:32:00Z
T0050,S01880,-67,2025-03-04T20:24:00Z
T0381,S00757,-79,2025-03-24T20:38:00Z
T0135,S00788,-116,2025-03-03T12:11:00Z
T0387,S01737,-90,2025-03-08T19:57:00Z
T0325,S00102,-96,2025-03-12T23:12:00Z
T0089,S01033,-83,2025-03-03T08:14:00Z
T0462,S00687,-79,2025-03-01T09:10:00Z
T0483,S01283,-82,2025-03-03T08:50:00Z
T0097,S00465,-102,2025-03-08T09:37:00Z
T0171,S01183,-64,2025-03-23T13:26:00Z
T0397,S01744,-60,2025-03-07T10:47:00Z
T0090,S00380,-85,2025-03-26T06:55:00Z
T0360,S00989,-107,2025-03-12T19:39:00Z
T0074,S00832,-65,2025-03-20T10:49:00Z
T0253,S01602,-88,2025-03-06T09:54:00Z
T0316,S01421,-100,2025-03-12T15:09:00Z
T0121,S00488,-95,2025-03-21T17:43:00Z
T0249,S00004,-114,2025-03-19T08:48:00Z
T0366,S00928,-62,2025-03-10T18:36:00Z
T0308,S01878,-60,2025-03-17T05:10:00Z
T0319,S00904,-119,2025-03-08T15:37:00Z
T0327,S01780,-100,2025-03-20T00:40:00Z
T0391,S01558,-119,2025-03-02T01:08:00Z
T0315,S01142,-89,2025-03-21T05:09:00Z
T0253,S00540,-86,2025-03-10T00:01:00Z
T0483,S01064,-117,2025-03-03T09:19:00Z
T0312,S01758,-116,2025-03-06T15:08:00Z
T0298,S00359,-109,2025-03-25T23:12:00Z
T0232,S00790,-74,2025-03-15T20:29:00Z
T0216,S00862,-69,2025-03-18T08:46:00Z
T0053,S00612,-116,2025-03-23T08:38:00Z
T0231,S00466,-87,2025-03-14T08:45:00Z
T0015,S00346,-69,2025-03-21T22:35:00Z
T0056,S01506,-66,2025-03-03T08:13:00Z
T0058,S00707,-95,2025-03-11T16:02:00Z
T0419,S01188,-96,2025-03-02T04:28:00Z
T0218,S01432,-84,2025-03-13T12:55:00Z
T0457,S00970,-92,2025-03-04T02:26:00Z
T0452,S01763,-101,2025-03-16T19:05:00Z
T0333,S00198,-111,2025-03-24T22:51:00Z
T0080,S01047,-64,2025-03-12T20:43:00Z
T0316,S01482,-89,2025-03-12T20:34:00Z
T0249,S00223,-76,2025-03-20T23:51:00Z
T0340,S00953,-69,2025-03-19T01:57:00Z
T0378,S00735,-117,2025-03-12T19:04:00Z
T0127,S01141,-119,2025-03-08T08:03:00Z
T0228,S00682,-98,2025-03-16T06:19:00Z
T0074,S00821,-91,2025-03-25T18:58:00Z
T0018,S01396,-76,2025-03-21T20:25:00Z
T0387,S01093,-86,2025-03-27T00:56:00Z
T0348,S01315,-111,2025-03-18T05:10:00Z
T0320,S00007,-73,2025-03-01T07:51:00Z
T0094,S01215,-67,2025-03-10T02:37:00Z
T0331,S00563,-85,2025-03-14T07:22:00Z
T0050,S01023,-64,2025-03-21T21:39:00Z
T0403,S00303,-69,2025-03-03T15:40:00Z
T0362,S01439,-116,2025-03-18T20:09:00Z
T0030,S00083,-115,2025-03-15T05:52:00Z
T0305,S00105,-113,2025-03-07T23:29:00Z
T0366,S00682,-87,2025-03-15T06:58:00Z
T0262,S00723,-68,2025-03-26T08:04:00Z
T0366,S01464,-120,2025-03-20T15:21:00Z
T0380,S01488,-70,2025-03-19T17:37:00Z
T0382,S01335,-112,2025-03-10T10:33:00Z
T0030,S01095,-81,2025-03-19T10:15:00Z
T0292,S01734,-73,2025-03-02T12:38:00Z
T0291,S01048,-106,2025-03-05T15:18:00Z
T0350,S01837,-67,2025-03-06T04:12:00Z
T0319,S00416,-108,2025-03-09T15:14:00Z
T0307,S00532,-113,2025-03-04T13:48:00Z
T0202,S01643,-111,2025-03-21T14:37:00Z
T0160,S00728,-105,2025-03-15T18:57:00Z
T0411,S01541,-97,2025-03-28T18:39:00Z
T0136,S00883,-78,2025-03-19T02:29:00Z
T0321,S01499,-71,2025-03-16T03:30:00Z
T0348,S01747,-80,2025-03-23T15:14:00Z
T0021,S01508,-89,2025-03-21T06:55:00Z
T0265,S00898,-104,2025-03-05T13:40:00Z
T0494,S01446,-78,2025-03-16T06:34:00Z
T0067,S00822,-87,2025-03-25T17:24:00Z
T0495,S00410,-98,2025-03-25T13:27:00Z
T0274,S00419,-81,2025-03-10T21:54:00Z
T0013,S01546,-60,2025-03-08T06:15:00Z
T0361,S01261,-110,2025-03-11T00:50:00Z
T0213,S00327,-107,2025-03-03T22:43:00Z
T0488,S00552,-118,2025-03-15T04:28:00Z
T0497,S00294,-110,2025-03-08T15:44:00Z
T0408,S00269,-106,2025-03-03T06:29:00Z
T0142,S00383,-69,2025-03-15T16:09:00Z
T0046,S01235,-85,2025-03-21T04:22:00Z
T0079,S00260,-77,2025-03-24T06:45:00Z
T0448,S01687,-108,2025-03-26T10:09:00Z
T0257,S01569,-74,2025-03-28T11:11:00Z
T0176,S01442,-102,2025-03-14T18:51:00Z
T0222,S00270,-79,2025-03-20T16:47:00Z
T0490,S00822,-114,2025-03-27T10:20:00Z
T0179,S01123,-110,2025-03-17T09:55:00Z
T0143,S01663,-116,2025-03-21T11:10:00Z
T0421,S00261,-81,2025-03-10T17:30:00Z
T0400,S00280,-112,2025-03-05T07:52:00Z
T0491,S00394,-115,2025-03-03T19:08:00Z
T0201,S00800,-118,2025-03-01T07:37:00Z
T0447,S00569,-88,2025-03-07T20:41:00Z
T0442,S00120,-72,2025-03-16T00:15:00Z
T0461,S00544,-115,2025-03-09T08:59:00Z
T0243,S01456,-66,2025-03-05T15:18:00Z
T0286,S00379,-83,2025-03-17T22:45:00Z
T0439,S00525,-101,2025-03-12T01:31:00Z
T0164,S00524,-77,2025-03-01T03:52:00Z
T0062,S00146,-86,2025-03-19T10:48:00Z
T0437,S01264,-63,2025-03-20T18:43:00Z
T0128,S01650,-115,2025-03-16T19:50:00Z
T0057,S00169,-75,2025-03-23T15:26:00Z
T0433,S00372,-85,2025-03-24T17:13:00Z
T0363,S00607,-94,2025-03-16T03:32:00Z
T0311,S00026,-118,2025-03-03T20:23:00Z
T0249,S00694,-84,2025-03-20T02:11:00Z
T0476,S01686,-69,2025-03-14T09:13:00Z
T0153,S00934,-85,2025-03-09T16:31:00Z
T0423,S00998,-87,2025-03-10T16:06:00Z
T0064,S01890,-118,2025-03-24T15:24:00Z
T0229,S01446,-77,2025-03-21T21:24:00Z
T0149,S00354,-83,2025-03-06T20:28:00Z
T0339,S01080,-120,2025-03-01T02:16:00Z
T0300,S00455,-85,2025-03-10T10:31:00Z
T0134,S00333,-93,2025-03-03T19:56:00Z
T0118,S00893,-108,2025-03-25T19:47:00Z
T0005,S01651,-106,2025-03-04T08:59:00Z
T0056,S01387,-105,2025-03-13T20:50:00Z
T0178,S00289,-63,2025-03-03T21:40:00Z
T0113,S01493,-111,2025-03-28T20:45:00Z
T0112,S01452,-83,2025-03-04T16:57:00Z
T0382,S01100,-66,2025-03-12T12:14:00Z
T0298,S00286,-119,2025-03-17T05:40:00Z
T0062,S00227,-81,2025-03-04T21:29:00Z
T0271,S00304,-94,2025-03-18T15:53:00Z
T0331,S00482,-66,2025-03-03T20:25:00Z
T0183,S01039,-85,2025-03-17T16:47:00Z
T0076,S00491,-94,2025-03-03T15:10:00Z
T0424,S00046,-110,2025-03-27T05:15:00Z
T0083,S01904,-103,2025-03-17T07:05:00Z
T0327,S00742,-71,2025-03-18T00:08:00Z
T0204,S00019,-95,2025-03-05T10:12:00Z
T0161,S01520,-60,2025-03-07T04:46:00Z
T0081,S00365,-110,2025-03-18T22:10:00Z
T0034,S01672,-70,2025-03-23T12:07:00Z
T0201,S00631,-60,2025-03-06T13:30:00Z
T0164,S00548,-101,2025-03-15T18:11:00Z
T0275,S01374,-83,2025-03-16T09:09:00Z
T0443,S00063,-78,2025-03-12T08:04:00Z
T0270,S00732,-62,2025-03-25T04:48:00Z
T0222,S01226,-76,2025-03-27T00:14:00Z
T0054,S01525,-104,2025-03-02T23:46:00Z
T0248,S00404,-99,2025-03-25T07:33:00Z
T0341,S00613,-102,2025-03-22T20:25:00Z
T0018,S01953,-98,2025-03-18T23:16:00Z
T0427,S01256,-77,2025-03-09T04:39:00Z
T0375,S00442,-92,2025-03-12T11:14:00Z
T0246,S01816,-86,2025-03-18T19:09:00Z
T0275,S00219,-89,2025-03-05T02:30:00Z
T0431,S00952,-103,2025-03-18T11:53:00Z
T0397,S00154,-113,2025-03-04T07:13:00Z
T0068,S01315,-120,2025-03-13T17:20:00Z
T0270,S00281,-117,2025-03-14T16:04:00Z
T0123,S00527,-107,2025-03-21T23:30:00Z
T0060,S00961,-120,2025-03-21T22:02:00Z
T0096,S01897,-66,2025-03-06T03:45:00Z
T0214,S01050,-100,2025-03-11T05:26:00Z
T0088,S01034,-77,2025-03-16T05:50:00Z
T0328,S00326,-110,2025-03-07T05:05:00Z
T0354,S00684,-100,2025-03-17T08:59:00Z
T0294,S00984,-64,2025-03-03T03:42:00Z
T0428,S01244,-61,2025-03-07T21:35:00Z
T0033,S00553,-106,2025-03-19T23:11:00Z
T0480,S00684,-84,2025-03-22T00:36:00Z
T0184,S00164,-62,2025-03-07T12:31:00Z
T0094,S01843,-62,2025-03-15T13:22:00Z
T0070,S01434,-61,2025-03-06T18:27:00Z
T0190,S00033,-89,2025-03-18T15:43:00Z
T0021,S01644,-114,2025-03-25T05:03:00Z
T0320,S01333,-111,2025-03-12T11:51:00Z
T0383,S00220,-87,2025-03-22T18:47:00Z
T0122,S00277,-120,2025-03-04T22:37:00Z
T0107,S00207,-74,2025-03-19T14:26:00Z
T0334,S01907,-69,2025-03-12T16:03:00Z
T0090,S00333,-100,2025-03-16T13:14:00Z
T0367,S00866,-62,2025-03-13T03:08:00Z
T0454,S00209,-67,2025-03-20T09:56:00Z
T0004,S00497,-64,2025-03-11T11:09:00Z
T0259,S01712,-117,2025-03-15T02:28:00Z
T0191,S00150,-87,2025-03-10T22:27:00Z
T0365,S01364,-77,2025-03-19T16:20:00Z
T0429,S01154,-79,2025-03-13T12:25:00Z
T0046,S00441,-61,2025-03-02T01:43:00Z
T0305,S00548,-92,2025-03-04T21:43:00Z
T0413,S01269,-68,2025-03-20T09:27:00Z
T0114,S00584,-105,2025-03-22T12:25:00Z
T0291,S01300,-75,2025-03-04T21:51:00Z
T0191,S01613,-62,2025-03-18T21:23:00Z
T0420,S00073,-67,2025-03-20T11:01:00Z
T0435,S00702,-91,2025-03-08T23:33:00Z
T0418,S01427,-67,2025-03-02T15:09:00Z
